# R0[kpc]  rhoc[GeV/cm3]  Rc[kpc] chi2
7.5  4.8980  4.8988  12.6598
7.5  5.0204  4.8988  13.6587
7.5  5.1429  4.8988  14.3863
7.5  5.2653  4.8988  15.5053
7.5  5.3878  4.8988  16.8625
7.5  5.5102  4.8988  18.6745
7.5  5.6327  4.8988  20.3292
7.5  5.7551  4.8988  22.0823
7.5  5.8776  4.8988  24.2411
7.5  6.0000  4.8988  27.0871
7.5  0.0000  5.5110  98.0851
7.5  0.1224  5.5110  90.0016
7.5  0.2449  5.5110  81.9051
7.5  0.3673  5.5110  75.1170
7.5  0.4898  5.5110  68.8971
7.5  0.6122  5.5110  62.3071
7.5  0.7347  5.5110  56.9508
7.5  0.8571  5.5110  52.6433
7.5  0.9796  5.5110  47.3882
7.5  1.1020  5.5110  43.3062
7.5  1.2245  5.5110  39.7019
7.5  1.3469  5.5110  36.5311
7.5  1.4694  5.5110  33.4609
7.5  1.5918  5.5110  30.4962
7.5  1.7143  5.5110  27.7041
7.5  1.8367  5.5110  25.3967
7.5  1.9592  5.5110  23.1100
7.5  2.0816  5.5110  21.3395
7.5  2.2041  5.5110  19.7332
7.5  2.3265  5.5110  18.3480
7.5  2.4490  5.5110  17.1698
7.5  2.5714  5.5110  16.3234
7.5  2.6939  5.5110  15.0584
7.5  2.8163  5.5110  13.8362
7.5  2.9388  5.5110  12.6456
7.5  3.0612  5.5110  11.7460
7.5  3.1837  5.5110  11.0080
7.5  3.3061  5.5110  10.6315
7.5  3.4286  5.5110  10.6672
7.5  3.5510  5.5110  10.5415
7.5  3.6735  5.5110  10.3713
7.5  3.7959  5.5110  10.5726
7.5  3.9184  5.5110  11.2423
7.5  4.0408  5.5110  11.9302
7.5  4.1633  5.5110  12.8818
7.5  4.2857  5.5110  13.9270
7.5  4.4082  5.5110  15.4994
7.5  4.5306  5.5110  17.3651
7.5  4.6531  5.5110  19.0014
7.5  4.7755  5.5110  21.1618
7.5  4.8980  5.5110  23.7030
7.5  5.0204  5.5110  26.6998
7.5  5.1429  5.5110  29.4788
7.5  5.2653  5.5110  33.1577
7.5  5.3878  5.5110  37.2403
7.5  5.5102  5.5110  41.1201
7.5  5.6327  5.5110  45.8740
7.5  5.7551  5.5110  51.0877
7.5  5.8776  5.5110  56.0071
7.5  6.0000  5.5110  61.7769
7.5  0.0000  6.1232  98.0851
7.5  0.1224  6.1232  88.3633
7.5  0.2449  6.1232  79.0403
7.5  0.3673  6.1232  71.4096
7.5  0.4898  6.1232  63.6732
7.5  0.6122  6.1232  56.7148
7.5  0.7347  6.1232  51.3199
7.5  0.8571  6.1232  45.5410
7.5  0.9796  6.1232  40.6566
7.5  1.1020  6.1232  36.4517
7.5  1.2245  6.1232  32.8311
7.5  1.3469  6.1232  29.4590
7.5  1.4694  6.1232  26.1293
7.5  1.5918  6.1232  23.3889
7.5  1.7143  6.1232  20.8100
7.5  1.8367  6.1232  18.7847
7.5  1.9592  6.1232  17.0009
7.5  2.0816  6.1232  15.6437
7.5  2.2041  6.1232  14.5068
7.5  2.3265  6.1232  13.8341
7.5  2.4490  6.1232  12.3829
7.5  2.5714  6.1232  11.4422
7.5  2.6939  6.1232  10.6951
7.5  2.8163  6.1232  10.1804
7.5  2.9388  6.1232  9.7938
7.5  3.0612  6.1232  9.8381
7.5  3.1837  6.1232  10.3717
7.5  3.3061  6.1232  10.7745
7.5  3.4286  6.1232  11.2863
7.5  3.5510  6.1232  12.5670
7.5  3.6735  6.1232  14.0299
7.5  3.7959  6.1232  15.8330
7.5  3.9184  6.1232  17.6797
7.5  4.0408  6.1232  20.0429
7.5  4.1633  6.1232  23.0226
7.5  4.2857  6.1232  25.7578
7.5  4.4082  6.1232  29.1371
7.5  4.5306  6.1232  33.5931
7.5  4.6531  6.1232  37.4904
7.5  4.7755  6.1232  42.5017
7.5  4.8980  6.1232  48.1049
7.5  5.0204  6.1232  53.5784
7.5  5.1429  6.1232  60.1255
7.5  5.2653  6.1232  66.9090
